"Country Name"          ,"Country Code","Indicator Name"                                                                                                                              ,"Indicator Code"           ,"1960"              ,"1961"              ,"1962"              ,"1963"              ,"1964"             ,"1965"                ,"1966"                ,"1967"                ,"1968"                ,"1969"                ,"1970"                ,"1971"                ,"1972"                ,"1973"                ,"1974"                ,"1975"                ,"1976"                ,"1977"               ,"1978"               ,"1979"               ,"1980"               ,"1981"                ,"1982"               ,"1983"               ,"1984"               ,"1985"               ,"1986"               ,"1987"                ,"1988"                ,"1989"                ,"1990"                ,"1991"                ,"1992"                ,"1993"                ,"1994"                ,"1995"                ,"1996"                ,"1997"                ,"1998"                ,"1999"               ,"2000"                ,"2001"                ,"2002"                ,"2003"               ,"2004"                ,"2005"                ,"2006"                ,"2007"               ,"2008"              ,"2009"               ,"2010"              ,"2011"              ,"2012"              ,"2013"              ,"2014"               ,"2015"               ,"2016"              ,"2017"            ,
"Arab World"            ,"ARB"         ,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)"                ,"FX.OWN.TOTL.40.ZS"        ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                   ,""                   ,""                   ,""                    ,""                   ,""                   ,""                   ,""                   ,""                   ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                  ,""                   ,""                  ,"16.0677814483643"  ,""                  ,""                  ,"22.7798900604248"   ,""                   ,""                  ,"27.724781036377" ,
"Arab World"            ,"ARB"         ,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)"  ,"FX.OWN.TOTL.PL.ZS"        ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                   ,""                   ,""                   ,""                    ,""                   ,""                   ,""                   ,""                   ,""                   ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                  ,""                   ,""                  ,"14.0516595840454"  ,""                  ,""                  ,"21.2780418395996"   ,""                   ,""                  ,"26.4581108093262",
"Arab World"            ,"ARB"         ,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)"                ,"FX.OWN.TOTL.60.ZS"        ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                   ,""                   ,""                   ,""                    ,""                   ,""                   ,""                   ,""                   ,""                   ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                  ,""                   ,""                  ,"26.421085357666"   ,""                  ,""                  ,"35.2374801635742"   ,""                   ,""                  ,"43.4469528198242",
"Arab World"            ,"ARB"         ,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)","FX.OWN.TOTL.SO.ZS"        ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                   ,""                   ,""                   ,""                    ,""                   ,""                   ,""                   ,""                   ,""                   ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                  ,""                   ,""                  ,"30.7071990966797"  ,""                  ,""                  ,"38.9006118774414"   ,""                   ,""                  ,"48.6669769287109",
"Arab World"            ,"ARB"         ,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)"             ,"FX.OWN.TOTL.YG.ZS"        ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                   ,""                   ,""                   ,""                    ,""                   ,""                   ,""                   ,""                   ,""                   ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                  ,""                   ,""                  ,"14.6108951568604"  ,""                  ,""                  ,"21.2561416625977"   ,""                   ,""                  ,"20.9547996520996",
"Arab World"            ,"ARB"         ,"Adequacy of social insurance programs (% of total welfare of beneficiary households)"                                                        ,"per_si_allsi.adq_pop_tot" ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                   ,""                   ,""                   ,""                    ,""                   ,""                   ,""                   ,""                   ,""                   ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                  ,""                   ,""                  ,""                  ,""                  ,""                  ,""                   ,""                   ,""                  ,""                ,
"Arab World"            ,"ARB"         ,"Adequacy of social protection and labor programs (% of total welfare of beneficiary households)"                                             ,"per_allsp.adq_pop_tot"    ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                   ,""                   ,""                   ,""                    ,""                   ,""                   ,""                   ,""                   ,""                   ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                  ,""                   ,""                  ,""                  ,""                  ,""                  ,""                   ,""                   ,""                  ,""                ,
"Arab World"            ,"ARB"         ,"Adequacy of social safety net programs (% of total welfare of beneficiary households)"                                                       ,"per_sa_allsa.adq_pop_tot" ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                   ,""                   ,""                   ,""                    ,""                   ,""                   ,""                   ,""                   ,""                   ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                  ,""                   ,""                  ,""                  ,""                  ,""                  ,""                   ,""                   ,""                  ,""                ,
"Arab World"            ,"ARB"         ,"Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)"                                                   ,"per_lm_alllm.adq_pop_tot" ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                   ,""                   ,""                   ,""                    ,""                   ,""                   ,""                   ,""                   ,""                   ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,""                    ,""                   ,""                  ,""                   ,""                  ,""                  ,""                  ,""                  ,""                   ,""                   ,""                  ,""                ,
"Arab World"            ,"ARB"         ,"Adjusted net enrollment rate, primary (% of primary school age children)"                                                                    ,"SE.PRM.TENR"              ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,"56.0779418945313"    ,"56.1224594116211"    ,"57.4026298522949"    ,"58.4404792785645"    ,"59.099781036377"     ,"60.3622283935547"    ,"61.8695983886719"    ,"62.6663284301758"   ,"63.2907905578613"   ,"64.8497619628906"   ,"65.9476165771484"   ,"66.3245010375977"    ,"66.7827911376953"   ,"67.4405899047852"   ,"68.6646118164063"   ,"69.2316970825195"   ,"70.2025909423828"   ,"71.3419570922852"    ,"72.0261917114258"    ,"72.0573425292969"    ,"72.4477996826172"    ,"73.0613708496094"    ,"70.4872436523438"    ,"70.890007019043"     ,"73.0130233764648"    ,"72.1166305541992"    ,"74.1185302734375"    ,"74.5353775024414"    ,"74.9633331298828"    ,"75.9685668945313"   ,"77.1651611328125"    ,"78.6640472412109"    ,"79.8807830810547"    ,"80.6300811767578"   ,"81.4215393066406"    ,"82.2005462646484"    ,"82.4462814331055"    ,"83.8013229370117"   ,"84.7026901245117"  ,"84.963737487793"    ,"85.9678726196289"  ,"85.3022232055664"  ,"85.4420700073242"  ,"84.2383575439453"  ,"83.7264862060547"   ,"84.1135177612305"   ,"84.1214370727539"  ,""                ,
"Arab World"            ,"ARB"         ,"Adjusted net enrollment rate, primary, female (% of primary school age children)"                                                            ,"SE.PRM.TENR.FE"           ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,"44.4460487365723"    ,"44.3896598815918"    ,"45.6856002807617"    ,"46.8606300354004"    ,"47.4485092163086"    ,"49.2543792724609"    ,"50.8149299621582"    ,"51.9119300842285"   ,"52.7790985107422"   ,"55.1307792663574"   ,"56.7011985778809"   ,"57.3942604064941"    ,"58.20703125"        ,"59.2236289978027"   ,"60.6721115112305"   ,"61.4952583312988"   ,"62.7930603027344"   ,"64.2348022460938"    ,"65.2740020751953"    ,"65.3472518920898"    ,"66.1360626220703"    ,"67.1104736328125"    ,"63.6468315124512"    ,"64.3072128295898"    ,"67.2126235961914"    ,"65.9209976196289"    ,"68.770263671875"     ,"69.1912231445313"    ,"70.0722885131836"    ,"71.5830307006836"   ,"73.0267333984375"    ,"74.8373718261719"    ,"76.3119888305664"    ,"77.3227386474609"   ,"78.1632385253906"    ,"79.0869522094727"    ,"79.4276962280273"    ,"81.0575866699219"   ,"82.1147994995117"  ,"82.3974304199219"   ,"83.6327362060547"  ,"83.0274200439453"  ,"83.9843215942383"  ,"82.8918685913086"  ,"82.4621963500977"   ,"82.8407592773438"   ,"82.9251174926758"  ,""                ,
"Arab World"            ,"ARB"         ,"Adjusted net enrollment rate, primary, male (% of primary school age children)"                                                              ,"SE.PRM.TENR.MA"           ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,"67.2356491088867"    ,"67.3713531494141"    ,"68.6371917724609"    ,"69.5457611083984"    ,"70.2753677368164"    ,"71.0153503417969"    ,"72.4658889770508"    ,"72.9786911010742"   ,"73.370002746582"    ,"74.1676330566406"   ,"74.8138427734375"   ,"74.8930435180664"    ,"75.015510559082"    ,"75.3326263427734"   ,"76.3442916870117"   ,"76.6672592163086"   ,"77.3238906860352"   ,"78.1774978637695"    ,"78.5222778320313"    ,"78.5124435424805"    ,"78.5212478637695"    ,"78.7842636108398"    ,"77.0575485229492"    ,"77.2052001953125"    ,"78.5729370117188"    ,"78.0551376342773"    ,"79.2496795654297"    ,"79.663459777832"     ,"79.6572418212891"    ,"80.1775283813477"   ,"81.1356582641602"    ,"82.3319931030273"    ,"83.3061904907227"    ,"83.8058090209961"   ,"84.5487518310547"    ,"85.1856384277344"    ,"85.3393096923828"    ,"86.4313125610352"   ,"87.1829986572266"  ,"87.4229431152344"   ,"88.2053375244141"  ,"87.4817123413086"  ,"86.8386306762695"  ,"85.5280380249023"  ,"84.9370422363281"   ,"85.3319625854492"   ,"85.2665176391602"  ,""                ,
"Arab World"            ,"ARB"         ,"Adjusted net national income (annual % growth)"                                                                                              ,"NY.ADJ.NNTY.KD.ZG"        ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                   ,""                   ,""                   ,""                    ,""                   ,""                   ,""                   ,""                   ,""                   ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                    ,""                    ,"3.65715917647935"    ,"5.11519388490132"   ,"9.30982187021981"    ,"8.5028707331483"     ,"12.5181274826952"    ,"8.3469066750431"    ,"9.92618012894243"  ,"-7.70346516893234"  ,"7.96317813046213"  ,"11.073005631403"   ,"5.76123575715597"  ,"3.16196529412736"  ,"0.894943719041734"  ,"-6.16845146583557"  ,"0.654931052177218" ,""                ,
"Arab World"            ,"ARB"         ,"Adjusted net national income (constant 2010 US$)"                                                                                            ,"NY.ADJ.NNTY.KD"           ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                   ,""                   ,""                   ,""                    ,""                   ,""                   ,""                   ,""                   ,""                   ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                    ,"988198210735.729"    ,"1024338192281.46"    ,"1076735076853.74"   ,"1176977194523"       ,"1277054043931.93"    ,"1436917297174.24"    ,"1556855442966.93"   ,"1711391718583.07"  ,"1579555253638.03"   ,"1705338052154.3"   ,"1894170230703.8"   ,"2003297843336.51"  ,"2066641425880.82"  ,"2085136703516.85"   ,"1956516057964.09"   ,"1969329889168.53"  ,""                ,
"Arab World"            ,"ARB"         ,"Adjusted net national income (current US$)"                                                                                                  ,"NY.ADJ.NNTY.CD"           ,""                  ,""                  ,""                  ,""                  ,""                 ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                    ,""                   ,""                   ,""                   ,"236842228277.266"   ,"269927960648.525"    ,"268641844294.801"   ,"254044483641.563"   ,"255665202077.325"   ,"258099585578.207"   ,"253894772424.14"    ,"266231169281.452"    ,"266743168236.646"    ,"271020815370.719"    ,"377879988192.95"     ,"371819584763.062"    ,"409438214783.085"    ,"412168195518.709"    ,"416013470192.92"     ,"452046717812.424"    ,"496702199364.644"    ,"529568285810.804"    ,"528998637080.767"    ,"557889087954.259"   ,"606863072777.899"    ,"609657558295.872"    ,"617945243804.434"    ,"678775323488.389"   ,"784995984841.448"    ,"931003800809.868"    ,"1111937197636.29"    ,"1324908109187.96"   ,"1638190351171.83"  ,"1477006953009.89"   ,"1705338052154.3"   ,"1981278915315.85"  ,"2183018974417.84"  ,"2259961755938.19"  ,"2357300762090.96"   ,"2168166567273.84"   ,"2106441487073.1"   ,""                ,
